"Accession"	"F1"	"F2"	"F3"	"F4"	"F5"	"F6"	"F7"	"F8"	"F9"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"	"F20"	"F21"	"F22"	"F23"	"F24"	"F25"	"F26"	"F27"	"F28"	"F29"	"F30"	"F31"	"F32"	"F33"	"F34"	"F35"	"F36"	"F37"	"F38"	"F39"	"F40"	"F41"	"F42"	"F43"	"F44"	"F45"	"F46"	"F47"	"F48"	"F49"	"F50"	"F51"	"F52"	"F53"	"F54"	"F55"	"F56"	"F57"	"F58"	"F59"	"F60"	"F61"	"F62"	"F63"	"F64"	"F65"	"F66"	"F67"	"F68"	"F69"	"F70"	"F71"	"F72"	"F73"	"F74"	"F75"	"F76"	"F77"	"F78"	"F79"	"F80"	"F81"	"F82"	"F83"	"F84"	"F85"	"F86"	"F87"	"F88"	"F89"	"F90"	"F91"	"F92"	"F93"	"F94"	"F95"	"F96"	"F97"	"F98"	"F99"	"F100"
"Q04695"	NA	NA	NA	51241.25	12223.1474609375	38090.31640625	NA	NA	220.05989074707	NA	NA	NA	NA	NA	NA	NA	NA	NA	1758.14868164063	NA	NA	132.868057250977	NA	NA	NA	4307.109375	7253.8017578125	5495.4228515625	NA	NA	NA	NA	374.73486328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	814.281702677409	47372.5106608073	54007.860921224	49786.885538737	1446.90221150716	1596.3332417806	1759.16631062826	40447.4459025065	46089.5901285807	32094.7912190755	7620.72809855143	7036.7685546875	5873.26633707682	3490.97618611654	4048.00184122721	4749.5780843099	106.288370768229	2117.9967397054	4182.07600911458	100.221801757813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q7Z3Y8"	30476.833984375	20412.1861979167	21960.8212890625	418.760009765625	121.508921305339	149.411417643229	124.380615234375	NA	NA	NA	NA	NA	NA	NA	77.0074844360352	NA	NA	NA	NA	NA	NA	NA	NA	1221.67358398438	1450.94262695313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	438.542887369792	9555.666015625	3789.35363769531	6987.087890625	201.029113769531	385.983662923177	160.644948323568	1605.44003295898	1604.31184895833	1386.5244140625	735.962514241536	652.22216796875	537.486099243164	1245.93995157878	1549.58021036784	1712.61624145508	NA	NA	109.624760945638	NA	944678.1484375	947377.813151042	969701.078776042	5807.60481770833	NA	NA	78872.7390136719	68751.9090372721	61103.3600260417	440.7333984375	2093.38563028971	271.971313476563	NA	NA	111.849985758464	447.850814819336	185.062352498372	198.054662068685	NA	NA	NA	1771.25508117676	165.321573893229	64.4726409912109	194.32997639974	356.232228597005	95.9479370117188	363.277323404948	NA	NA
"A2NUT2"	172661.585611979	58864.302734375	84098.2350260417	16006.5192464193	21405.3376057943	15003.6118164063	1464.86329650879	975.505030314128	641.921529134115	67.6080271402995	428.111419677734	377.265808105469	272.048004150391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	245.760894775391	360.568756103516	NA	NA	4173.65625	2275.29467773438	5037.48095703125	NA	NA	NA	NA	NA	NA	17165.822265625	14970.3828125	15658.951171875	644.874084472656	580.557739257813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91802.3878529866	94073.777750651	83017.8983764648	NA	2340.75390625	NA	16233.5782877604	15501.2673339844	13889.0939737956	788.60703531901	1715.1684366862	1604.34882609049	NA	NA	178.261881510417	217.883585611979	239.05583190918	300.454416910807	2192.25416564941	2102.74682617188	1476.23011779785	956.374760945638	790.471613566081	1997.72723388672	NA	280.681498209635	194.589518229167	NA	NA	4783.52923583984
"S6BGD6"	NA	4519.9892578125	18797.3605957031	26066.7608795166	22432.8019866943	23308.7092285156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5135.662109375	427.202697753906	NA	197.222763061523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2793.73071289063	2795.310546875	4555.23583984375	NA	NA	NA	7780.619140625	7999.51806640625	7472.4453125	NA	NA	NA	NA	NA	353.054504394531	NA	NA	NA	NA	NA	NA	NA	87.4784622192383	NA	NA	566084.434895833	567122.434895833	524280.4375	NA	NA	NA	27270.0035807292	20016.1616210938	20303.7278645833	221.774495442708	535.127258300781	566.866851806641	NA	NA	NA	507.502807617188	674.633463541667	826.956960042318	778.262140909831	1003.57787068685	746.110046386719	3840.37985738119	388.71543375651	167.195175170898	NA	141.159790039063	227.046356201172	144.301930745443	NA	NA
"Q6ZVX0"	6200.69978841146	798.733561197917	1840.10074869792	488593.632161458	501354.560546875	440860.74609375	NA	NA	330.717549641927	117.86924235026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19151.5234375	2762.87890625	NA	NA	167.962885538737	44679.6416015625	76912.7777913411	52802.231648763	107.266764322917	386.027450561523	213.512985229492	7168.86889648438	4283.35811360677	6011.85386149089	797.716684977214	698.699279785156	569.250305175781	967.363698323568	1076.71257019043	1303.07475789388	238.27818552653	3440.25431315104	9060.0946299235	198.947423299154	59159.5740559896	46653.2062988281	59536.3700358073	NA	331.525065104167	2729.89339192708	102035.311238607	84204.6897277832	72500.075012207	1845.32287597656	3761.72249348958	3458.30495198568	592.011189778646	329.000834147135	730.672566731771	591.410298665365	814.866241455078	615.586395263672	62120.759165446	58709.4405314128	50920.1609700521	13771.2607498169	3887.08709208171	2092.45079040527	2287.52019755046	2170.35527038574	2358.77684020996	22.8939107259115	711.811279296875	NA
"P05109"	NA	NA	986.686340332031	NA	NA	NA	NA	NA	NA	NA	NA	952.249389648438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16159.634765625	8966.3046875	5000.220703125	4772.27081298828	5642.47052001953	4977.63146972656	4645.19091796875	2373.98486328125	4372.97216796875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	239.789291381836	NA	NA	NA	NA	70.3436965942383	169992.554931641	144701.104166667	127169.936360677	NA	NA	NA	9351.59511311849	15462.7094726563	13066.1310221354	218.045633951823	6252.78887939453	6347.25133260091	9596.39388020833	8282.89127604167	7508.36529541016	7707.39154052734	8468.21758015951	8390.70960489909	7573.5395711263	7631.76194254557	7265.72149658203	813.872762044271	823.934204101563	651.994328816732	884.472513834635	4011.7382405599	4029.2616780599	526.170636494954	97.48583984375	278.597630818685
"P19012"	NA	NA	NA	5916.73111979167	NA	4246.42805989583	NA	19.0076700846354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2781.28002929688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	314.468597412109	460.164398193359	7383.60821533203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	136344.890258789	83911.1434733073	96884.2094726563	443.971094767253	5878.41490681966	451.389862060547	131708.659505208	122542.715250651	115424.1268514	328.527608235677	341.940185546875	301.891031901042	360.260213216146	518.382731119792	783.465291341146	2571.74429321289	1836.03379313151	1899.59817504883	6529.57780965169	6652.82750447591	6390.83483886719	2982.00270589193	1896.1483968099	346.27402750651	118.28813680013	NA	NA	539.41433207194	452.297292073568	127.285837809245
"Q7Z374"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1993.19519042969	1549.26354980469	1195.73425292969	254236.78125	137906.390625	3559.427734375	NA	NA	307.6669921875	NA	NA	NA	NA	NA	NA	NA	NA	370.436279296875	88874.1284179688	84959.8499145508	89182.2951660156	3682.41188557943	3535.74858601888	3259.35567220052	11896.665608724	10237.6274108887	9052.86428833008	11393.2418619792	14662.6031901042	12205.3134765625	2250.40234375	2374.845703125	2757.60319010417	23.1927973429362	4644.63414891561	8581.93640136719	NA	6256195.27571615	5307338.72892253	4627429.63712565	1739.93690999349	5638.32399495443	3943.45239766439	264145.496826172	255856.991821289	206665.915242513	1638.9438273112	1673.42579142253	1468.76595052083	670.52587890625	NA	1076.49557495117	NA	NA	NA	268.164494832357	123.668538411458	200.718500773112	3226.64459737142	634.951443990072	1845.37363942464	4034.70471191406	3657.8007405599	4064.32773844401	157.122090657552	343.460896809896	4939.01843516032
"P29508"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1206.76582336426	839.600769042969	1094.39758300781	1907.93768310547	872.453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160.724502563477	NA	889.161926269531	547.800903320313	NA	245729.854085286	256403.005696615	264378.509928385	NA	NA	NA	16264.8998819987	18491.2462361654	16845.2078450521	171.993082682292	129.10752360026	99.1809488932292	NA	NA	NA	NA	NA	NA	NA	157246.501424154	138545.811035156	136365.111653646	47575.6585286458	46072.1028645833	45358.7568359375	62497.2462361654	49704.107035319	43914.8140055339	411.246988932292	504.368479410807	786.119466145833	103.828450520833	72.8766123453776	NA	535.515416463216	479.696166992188	393.581136067708	562.994150797526	457.123336791992	103.432108561198	318.446517944336	1986.63509114583	2513.55099487305	862.414021809896	1017.33699035645	790.825622558594	555.397786458333	1057.82701619466	436.702295939128
"D9IAI1"	88194.1640625	198.814208984375	66164.54246521	2098.3984375	207.029724121094	NA	NA	70.2765884399414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	443.023803710938	937.476745605469	NA	150.987838745117	NA	NA	NA	NA	NA	5531.95458984375	NA	NA	NA	NA	NA	28626.4322916667	32974.1133626302	32063.8099772135	95.2142944335938	149.377583821615	186.968404134115	NA	NA	186.6123046875	349.451059977214	260.842488606771	216.032541910807	NA	NA	NA	1028.99719746908	436.080485026042	964.763549804688	2372.58479817708	18808.2470703125	11603.0172526042	4288.26106770833	4801.20377604167	4196.54654947917	3894.20052083333	1771.9450378418	1559.60298665365	1083.42250569661	224.306111653646	381.373189290365	135.135599772135	274.747497558594	246.22178141276	211.250773111979	4390.25355021159	4288.3808186849	4074.65064493815	13610.1058858236	14528.0525309245	14180.7033081055	63.0357462565104	114.635172526042	74.1798400878906	907.718302408854	767.746846516927	707.653452555339	NA	21.1147549947103	NA
"O95678"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	213.241561889648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7954.4306640625	NA	NA	26574.5586242676	869864.388061523	1098877.48486328	1069614.33349609	51957.1378173828	60884.1250610352	53478.0408935547	181986.31640625	188056.594055176	150975.201538086	54708.1982727051	53260.9375305176	58028.5262756348	57920.4952392578	48654.900177002	55189.3633117676	NA	5916.66079711914	7832.56568145752	NA	NA	1624.478515625	1348.70788574219	NA	NA	NA	2190.87188720703	1781.27392578125	1596.73504638672	NA	NA	NA	NA	NA	NA	89.2466125488281	NA	NA	163.981597900391	114.782112121582	NA	79.8671875	NA	NA	NA	NA	NA	60.9424667358398	NA	NA
"Q86YZ3"	22116.2180582682	9925.59582519531	16557.8411458333	13442.3055013021	20390.0937093099	11165.0896809896	972.863410949707	NA	NA	822.973129272461	265.246948242188	NA	430.090423583984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2771.64624023438	2547.25146484375	NA	1422.33085632324	1378.43493652344	2036.44790649414	6804.26171875	5275.091796875	4068.94409179688	NA	NA	NA	NA	NA	151.061075846354	35500.8196614583	33180.1099039714	39129.1169840495	121.835561116536	305.55083211263	306.687616984049	19973.852355957	19829.2405192057	14387.1558837891	948.559173583984	540.871637980143	593.136138916016	1135.50418599447	1166.4346110026	903.796346028646	3946.22200520833	1222.44725545247	1849.59512329102	NA	32594.1290690104	31061.244140625	31124.8102213542	163.721130371094	110.097696940104	NA	95150.3661295573	97788.443766276	81409.6539713542	1201.41212972005	320.865158081055	1117.81553141276	NA	188.19140625	490.467447916667	26.5808258056641	NA	NA	630.460164388021	154.901845296224	194.443725585938	4228.39756266276	1582.83870951335	505.455342610677	88.0030924479167	NA	525.235636393229	62.8511912027995	NA	NA
"B2CIS9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	519481.6875	NA	NA	620047.8125	NA	NA	NA	NA	NA	97260.484375	NA	NA	NA	NA	NA	NA	NA	1332.67956542969	909.971069335938	734.851135253906	1596.2678527832	452.702453613281	NA	11983.822265625	7160.2109375	9749.3291015625	NA	NA	NA	NA	NA	NA	7420.796875	5524.251953125	7649.1181640625	NA	NA	NA	104490.419596354	105774.420572917	109820.341308594	NA	NA	NA	10185.1264038086	10084.5755615234	9750.74947102865	NA	NA	NA	827.71934000651	631.28700764974	749.695536295573	1146.01079305013	279.462804158529	510.597025553385	45.8402659098307	13639.6573588053	11320.4933878581	12536.4265950521	NA	NA	NA	49714.6534322103	55434.5526123047	38424.6561635335	8422.47073872884	10253.11622111	11080.7159932454	3916.26470947266	3348.93082682292	3889.99696858724	6953.94048563639	7586.67880249023	6763.13423156738	4617.011525472	4805.18848673503	3799.40032958984	148.658477783203	1321.8137105306	2860.55511474609	23520.4184926351	23133.4611104329	21187.6034037272	86.654774983724	94.7935994466146	313.729319254557
"Q6NS95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	194.760009765625	NA	NA	NA	NA	NA	3534.55322265625	NA	NA	NA	NA	143.065460205078	NA	NA	NA	501.109313964844	551.072021484375	308.434509277344	733.405517578125	461.433441162109	NA	NA	NA	NA	NA	NA	NA	1578.78759765625	NA	1951.06323242188	NA	NA	NA	NA	NA	343.103210449219	NA	13326.3061828613	14734.8888549805	NA	365063.666666667	282033.03125	272700.96875	NA	NA	NA	235.303415934245	2151.4013671875	82.9347585042318	438.618993123372	507.604741414388	291.921142578125	3713.49782307943	2940.58736165365	2892.62325032552	1350.61946614583	1311.85462443034	1097.05574544271	3500.15462239583	3955.02083333333	2736.4072265625	NA	NA	NA	277.7587890625	2511.38763427734	2119.49789428711	NA	NA	NA
"A1A4E9"	3043.95444742839	2525.87121582031	1241.90038045247	181.477315266927	NA	NA	53.6969655354818	127.901896158854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119.225746154785	NA	NA	NA	NA	NA	NA	16301.6943359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138.51616414388	49150.760172526	49133.5694173177	49470.896077474	335.570200602214	239.224527994792	292.114685058594	2267.62845865885	2692.07238769531	2992.84704589844	NA	129.452026367188	108.246744791667	153.846588134766	145.124450683594	NA	NA	46.2746734619141	130.997009277344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	191.524566650391	349.662689208984	NA	547.703857421875	1300.65869140625	261.930450439453	NA
"B4DE59"	77328.2386372884	65392.6186116536	29454.1474914551	117707.357788086	59060.4033406576	250.037923177083	68.8436024983724	NA	NA	NA	NA	NA	NA	NA	NA	NA	5135.662109375	NA	NA	197.222763061523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	178.017293294271	159060.493489583	154939.30859375	168415.0078125	2111.3595123291	1650.10111490885	1829.84535725911	16647.0804036458	18163.3487141927	16917.4618123372	1553.18676757813	2159.32181803385	2063.21152750651	395.850229899089	514.288065592448	337.397349039714	91.6725769042969	2569.95031738281	3116.54219563802	50.8362528483073	NA	NA	NA	NA	NA	NA	336.085998535156	NA	NA	NA	NA	NA	NA	NA	382.608856201172	NA	NA	NA	NA	NA	NA	NA	169.072067260742	NA	NA	NA	NA	NA	NA	NA
"P00441"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19738.70703125	19815.708984375	21129.451171875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11794.1234130859	11004.3134765625	9547.2294921875	NA	NA	NA	1300.14111328125	443.407806396484	952.765014648438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	102890.631795247	97782.1850585938	92672.9047444661	6526.00325520833	6419.64575195313	2124.23258463542	159944.862070719	163447.823303223	138363.270294189	8647.13236490885	8613.10083007813	11749.1313578288	NA	136.220906575521	NA	952.224975585938	718.883153279622	1115.8379313151	1204.76401774089	1569.232421875	1665.02217102051	34.8509140014648	1407.0482635498	2146.1532796224	166.796610514323	136.423014322917	149.40375773112	553.286547342936	365.895622253418	315.111501057943
"I3L4V6"	NA	NA	1041.75447591146	851.61142985026	827.378204345703	625.271697998047	145.713694254557	52.5728352864583	31.9869766235352	133.770802815755	NA	NA	NA	1894.63940429688	NA	NA	2242.5498046875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9748.66682942708	10897.2360026042	10702.5109049479	73.3089650472005	62.3961944580078	NA	541.286458333333	1210.68094889323	1190.75244140625	360.452351888021	NA	68.7226206461589	136.709930419922	NA	102.02045694987	1208.60079956055	558.28212483724	823.816932678223	2098.88665771484	12353.84765625	11118.2802734375	10184.7734375	NA	NA	NA	NA	NA	6493.33447265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q01546"	60420.5397135417	41844.1022135417	34537.0286458333	7589.599609375	4676.61067708333	4548.765625	63.1662419637044	NA	NA	78.7408192952474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4740.9140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1305.53759765625	NA	2071.64184570313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	180.283309936523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P12035"	NA	NA	12615.6028645833	NA	NA	NA	NA	NA	NA	NA	NA	27591.888671875	21135.1100769043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3383.21215820313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	606347.047932943	740770.483072917	658895.958333333	NA	NA	NA	474.438761393229	NA	326.232930501302	86.127675374349	105.339375813802	94.147694905599	NA	NA	NA	NA	568.110066731771	1287.35668945313	NA	32295.2898763021	31568.7347412109	37493.8844401042	690.059020996094	4320.84489440918	666.364440917969	44316.7063191732	46713.9321492513	42835.493754069	7129.25422159831	8064.7275390625	7756.830078125	1387.03665161133	1489.52113850911	1720.85008748372	4280.1181640625	4552.06510416667	4928.93196614583	18557.8114522298	20569.7385965983	19247.2435709635	116.871798197428	4766.90869140625	7047.09159342448	1540.1689453125	1556.84549967448	1685.8202718099	39.418223063151	608.720039367676	555.868631998698
"P80188"	NA	NA	6395.55013020833	3159.95930989583	4117.22135416667	NA	NA	17.2766876220703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.6412963867188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13960.5803324382	9801.26375325521	12628.783203125	NA	NA	NA	17267.7481689453	13829.4374186198	15651.8092244466	140.65717569987	124.198913574219	134.594309488932	NA	NA	289.701171875	NA	NA	NA	NA	NA	NA	NA	30.67041015625	NA	NA	NA	NA	NA	NA	NA
"F8W1S1"	NA	NA	NA	NA	NA	470.772379557292	NA	NA	NA	NA	NA	NA	NA	NA	NA	121.366546630859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1348.86669921875	1203.42687988281	1417.15625	15811.23828125	10375.890625	9800.3876953125	NA	NA	NA	NA	NA	NA	NA	953.996826171875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	433.748321533203	NA	NA	28285.7937011719	11592.6016845703	134819.830322266	NA	NA	NA	6694.72599283854	9996.43593343099	6496.34733072917	156.932708740234	548.007497151693	156.991200764974	NA	NA	NA	333.177917480469	162.100153605143	214.459737141927	NA	NA	180.399917602539	476.879058837891	59.9736531575521	128.967854817708	NA	NA	NA	51.4356994628906	43.4185371398926	NA
"P01034"	30401.3566080729	22719.327331543	18119.8645833333	452.339721679688	2977.61328125	412.131184895833	66.7567036946615	31.8464558919271	157.267161051432	67.3779602050781	2998.935546875	3443.5263671875	3705.98095703125	NA	NA	1237.53918457031	NA	NA	NA	NA	NA	115.599403381348	NA	NA	67.3718490600586	NA	NA	NA	2825.02807617188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21746.4710693359	18148.2429199219	19463.5747070313	16552.626953125	15173.9521484375	12157.0927734375	13465.9794921875	16345.1284790039	11763.4150390625	NA	NA	NA	NA	NA	NA	NA	NA	128.058765411377	NA	43867.6854248047	75776.3461914063	82025.0086669922	NA	NA	NA	362052.873474121	197004.395965576	382648.573608398	308851.581420898	324586.623931885	288676.270935059	111716.060150146	82995.1186218262	85881.6711425781	65323.1112670898	70044.452911377	80470.3583068848	58264.5047607422	56360.7213134766	52421.3538208008	177.146392822266	4871.91569519043	11083.3545837402	16243.3664855957	43960.5554504395	44799.6477966309	NA	2924.92523193359	391.745498657227
"Q5K634"	448764.5859375	283996.447265625	495991.947265625	584318.874023438	611713.815429688	553195.321289063	47499.8402404785	3031.10913085938	5191.85046386719	60587.53125	NA	NA	NA	101.315368652344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	706.133544921875	156938.770914714	152969.32804362	104735.721394857	16476.1207784017	7749.51220703125	9283.16997273763	95703.6731770833	88407.2008463542	86351.2479654948	2377.83842976888	1628.67974853516	2112.05667114258	875.200103759766	776.003967285156	1348.21718343099	1252.99971516927	1241.20906066895	1233.07261149089	1620.57384236654	1999.89240010579	1641.80329386393	2339.2512105306	3942.43734232585	6114.18238830566	1401.2509765625	1312.79434204102	1598.67439778646	72.0136210123698	126.717081705729	569.424357096354
"Q8IW75"	33353.6796875	12074.11328125	27403.4287109375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5331.46630859375	NA	3662.90502929688	1668.09722900391	NA	1202.40490722656	NA	NA	4957.16357421875	NA	420.492820739746	135.153121948242	NA	NA	NA	34149.40625	39570.953125	36021.83984375	4980.9609375	3831.76635742188	202.667816162109	75660.1149088542	85395.6245117188	89124.725016276	279.60703531901	104.049530029297	102.626780192057	3523.67895507813	2894.1249593099	3848.91316731771	NA	64.9912923177083	NA	1487.2007039388	1558.05034383138	1649.31841023763	773.337042490641	2508.057665507	5937.13141377767	363.278274536133	141107.642171224	104933.411783854	128812.7421875	5007.6640625	6431.51155598958	2837.91796875	28084.5736083984	22099.8205362956	22452.1026713053	152.654988606771	513.897308349609	218.193150838216	NA	NA	NA	262.775573730469	221.305521647135	NA	1288.69674682617	318.279815673828	1101.96557617188	1636.80354817708	2188.93322753906	2362.15919748942	718.083485921224	689.988779703776	808.204600016276	63.6194152832031	15.3887468973796	NA
